The English (United States) version of this software update installs files that have the attributes that are listed in the following tables.,,,,,,,
,,,,,,,
Windows 8.1 and Windows Server 2012 R2,,,,,,,
Notes,,,,,,,
The MANIFEST files (.manifest) and MUM files (.mum) that are installed are not listed.,,,,,,,
,,,,,,,
Internet Explorer 11,,,,,,,
Internet Explorer 11 on all supported x86-based versions of Windows 8.1 and Windows Server 2012 R2,,,,,,,
File name,File version,File size,Date,Time,Platform,SP requirement,Service branch
F12.dll.mui,11.0.9600.17278,"3,584",16-Aug-14,8:38,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.17278,"3,584",16-Aug-14,8:32,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.17278,"3,584",16-Aug-14,8:34,Not applicable,None,Not applicable
Diagnosticstap.dll,11.0.9600.17905,"174,592",15-Jun-15,20:52,x86,None,Not applicable
F12resources.dll,11.0.9600.17496,"10,948,096",22-Nov-14,2:15,x86,None,Not applicable
F12tools.dll,11.0.9600.17905,"255,488",15-Jun-15,20:51,x86,None,Not applicable
F12.dll,11.0.9600.18378,"1,206,272",11-Jun-16,16:39,x86,None,Not applicable
Msfeeds.dll,11.0.9600.18666,"693,248",16-Apr-17,7:10,x86,None,Not applicable
Msfeeds.mof,Not applicable,"1,518",6-Feb-14,5:53,Not applicable,None,Not applicable
Msfeedsbs.dll,11.0.9600.17416,"52,736",31-Oct-14,2:53,x86,None,Not applicable
Msfeedsbs.mof,Not applicable,"1,574",21-Aug-13,23:49,Not applicable,None,Not applicable
Msfeedssync.exe,11.0.9600.17416,"11,264",31-Oct-14,3:25,x86,None,Not applicable
Mshta.exe,11.0.9600.17416,"12,800",31-Oct-14,3:28,x86,None,Not applicable
Mshtmled.dll,11.0.9600.18666,"76,288",16-Apr-17,7:24,x86,None,Not applicable
Microsoft-windows-ie-htmlrendering.ptxml,Not applicable,"3,228",6-Feb-14,5:40,Not applicable,None,Not applicable
Mshtml.dll,11.0.9600.18666,"20,278,272",16-Apr-17,7:49,x86,None,Not applicable
Mshtml.tlb,11.0.9600.16518,"2,724,864",6-Feb-14,10:20,Not applicable,None,Not applicable
Ieadvpack.dll,11.0.9600.17416,"112,128",31-Oct-14,3:14,x86,None,Not applicable
Ieetwcollector.exe,11.0.9600.18666,"104,960",16-Apr-17,7:47,x86,None,Not applicable
Ieetwcollectorres.dll,11.0.9600.16518,"4,096",6-Feb-14,10:19,x86,None,Not applicable
Ieetwproxystub.dll,11.0.9600.17416,"47,616",31-Oct-14,3:23,x86,None,Not applicable
Ielowutil.exe,11.0.9600.17416,"221,184",31-Oct-14,3:15,x86,None,Not applicable
Ieproxy.dll,11.0.9600.18449,"286,208",26-Aug-16,3:44,x86,None,Not applicable
Ieshims.dll,11.0.9600.18427,"288,256",2-Aug-16,4:54,x86,None,Not applicable
Iexpress.exe,11.0.9600.17416,"152,064",31-Oct-14,3:27,x86,None,Not applicable
Wextract.exe,11.0.9600.17416,"137,728",31-Oct-14,3:28,x86,None,Not applicable
Imgutil.dll,11.0.9600.17416,"40,448",31-Oct-14,2:24,x86,None,Not applicable
Extexport.exe,11.0.9600.17416,"25,600",31-Oct-14,3:20,x86,None,Not applicable
Bing.ico,Not applicable,"5,430",24-Sep-13,2:36,Not applicable,None,Not applicable
Ieunatt.exe,11.0.9600.17416,"115,712",31-Oct-14,3:12,x86,None,Not applicable
Microsoft-windows-ie-internetexplorer-ppdlic.xrm-ms,Not applicable,"2,956",16-Apr-17,9:04,Not applicable,None,Not applicable
Windows feed discovered.wav,Not applicable,"19,884",24-Sep-13,2:58,Not applicable,None,Not applicable
Windows information bar.wav,Not applicable,"23,308",24-Sep-13,2:58,Not applicable,None,Not applicable
Windows navigation start.wav,Not applicable,"11,340",24-Sep-13,2:58,Not applicable,None,Not applicable
Windows pop-up blocked.wav,Not applicable,"85,548",24-Sep-13,2:58,Not applicable,None,Not applicable
Jsdbgui.dll,11.0.9600.18666,"459,776",16-Apr-17,7:25,x86,None,Not applicable
Jsprofilerui.dll,11.0.9600.17905,"579,584",15-Jun-15,20:45,x86,SPR,X86_MICROSOFT-WINDOWS-IE-JSP
Memoryanalyzer.dll,11.0.9600.17937,"1,399,296",16-Jul-15,19:36,x86,None,Not applicable
Mshtmldac.dll,11.0.9600.18666,"64,000",16-Apr-17,8:00,x86,None,Not applicable
Networkinspection.dll,11.0.9600.18639,"1,075,200",25-Mar-17,18:47,x86,SPE,X86_MICROSOFT-WINDOWS-IE-NETWORKINSP
Desktop.ini,Not applicable,65,18-Jun-13,12:18,Not applicable,None,Not applicable
Occache.dll,11.0.9600.17416,"130,048",31-Oct-14,2:48,x86,None,Not applicable
Desktop.ini,Not applicable,65,18-Jun-13,12:19,Not applicable,None,Not applicable
Webcheck.dll,11.0.9600.18666,"230,400",16-Apr-17,7:12,x86,None,Not applicable
Msdbg2.dll,12.0.41202.0,"315,008",30-Sep-14,23:00,x86,None,Not applicable
Pdm.dll,12.0.41202.0,"442,992",30-Sep-14,23:00,x86,None,Not applicable
Pdmproxy100.dll,12.0.41202.0,"99,984",30-Sep-14,23:00,x86,None,Not applicable
Icrav03.rat,Not applicable,"8,798",24-Sep-13,2:25,Not applicable,None,Not applicable
Msrating.dll,11.0.9600.17905,"168,960",15-Jun-15,20:44,x86,None,Not applicable
Ticrf.rat,Not applicable,"1,988",24-Sep-13,2:26,Not applicable,None,Not applicable
Iertutil.dll,11.0.9600.18666,"2,290,176",16-Apr-17,7:53,x86,None,Not applicable
Ie4uinit.exe,11.0.9600.18666,"689,664",16-Apr-17,7:10,x86,None,Not applicable
Iernonce.dll,11.0.9600.17416,"30,720",31-Oct-14,3:15,x86,None,Not applicable
Iesetup.dll,11.0.9600.17416,"62,464",31-Oct-14,3:24,x86,None,Not applicable
Inseng.dll,11.0.9600.17416,"91,136",31-Oct-14,2:56,x86,None,Not applicable
Iesysprep.dll,11.0.9600.17416,"90,624",31-Oct-14,2:56,x86,SPR,X86_MICROSOFT-WINDOWS-IE-SYSP
Timeline.dll,11.0.9600.17416,"153,600",31-Oct-14,2:55,x86,None,Not applicable
Timeline.cpu.xml,Not applicable,"3,197",24-Jul-14,19:11,Not applicable,None,Not applicable
Timeline_is.dll,11.0.9600.17416,"124,416",31-Oct-14,3:15,x86,None,Not applicable
Vgx.dll,11.0.9600.18666,"817,664",16-Apr-17,7:24,x86,None,Not applicable
Url.dll,11.0.9600.17416,"235,520",31-Oct-14,3:24,x86,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,638,400",16-Apr-17,9:52,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,692,672",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,647,616",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,636,352",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,886,208",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,961,472",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,606,656",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,605,632",16-Apr-17,8:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,880,064",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,828,352",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,633,792",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,897,984",16-Apr-17,9:50,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,592,320",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,643,520",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,655,296",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,879,552",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,742,848",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,726,976",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,864,192",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,856,000",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,624,576",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,873,920",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,665,024",16-Apr-17,10:56,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,648,128",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,871,872",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,666,560",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,888,256",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,877,504",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,851,392",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,858,560",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,632,768",16-Apr-17,9:45,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,886,208",16-Apr-17,9:50,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,851,392",16-Apr-17,9:49,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,895,936",16-Apr-17,9:49,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,671,168",16-Apr-17,9:49,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,463,296",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,463,296",16-Apr-17,9:51,Not applicable,None,Not applicable
Ieframe.dll,11.0.9600.18666,"13,661,184",16-Apr-17,6:53,x86,None,Not applicable
Ieframe.ptxml,Not applicable,"24,486",6-Feb-14,5:40,Not applicable,None,Not applicable
Ieinstal.exe,11.0.9600.18523,"475,648",22-Oct-16,16:56,x86,None,Not applicable
Inetres.adml,Not applicable,"517,290",16-Apr-17,9:51,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"490,712",16-Apr-17,9:51,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"542,963",16-Apr-17,9:50,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"929,412",16-Apr-17,9:51,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"449,544",16-Apr-17,8:51,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"534,771",16-Apr-17,9:51,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"517,434",16-Apr-17,9:51,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"566,431",16-Apr-17,9:50,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"561,249",16-Apr-17,9:50,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"539,261",16-Apr-17,10:56,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"628,531",16-Apr-17,10:56,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"516,321",16-Apr-17,10:56,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"479,782",16-Apr-17,10:56,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"539,511",16-Apr-17,10:56,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"549,499",16-Apr-17,10:56,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"526,123",16-Apr-17,9:45,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"532,648",16-Apr-17,9:45,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"791,286",16-Apr-17,9:45,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"495,363",16-Apr-17,9:45,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"512,662",16-Apr-17,9:50,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"412,301",16-Apr-17,9:49,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"428,880",16-Apr-17,9:50,Not applicable,None,Not applicable
Inetres.adml,Not applicable,"428,880",16-Apr-17,9:50,Not applicable,None,Not applicable
Inetres.admx,Not applicable,"1,670,497",16-Apr-17,4:15,Not applicable,None,Not applicable
Inetcomm.dll,6.3.9600.18666,"880,640",16-Apr-17,7:17,x86,None,Not applicable
Inetres.dll,6.3.9600.16384,"84,480",22-Aug-13,4:14,x86,None,Not applicable
Jscript9.dll,11.0.9600.18666,"4,548,608",16-Apr-17,7:08,x86,None,Not applicable
Jscript9diag.dll,11.0.9600.17840,"620,032",23-May-15,3:04,x86,None,Not applicable
Jscript.dll,5.8.9600.18666,"663,552",16-Apr-17,7:47,x86,None,Not applicable
Vbscript.dll,5.8.9600.18666,"499,200",16-Apr-17,8:01,x86,None,Not applicable
Internet Explorer 11 on all supported x64-based versions of Windows 8.1 and Windows Server 2012 R2,,,,,,,
File name,File version,File size,Date,Time,Platform,SP requirement,Service branch
Actxprxy.dll,6.3.9600.18460,"2,881,536",27-Aug-16,16:33,x64,None,Not applicable
Hlink.dll,6.3.9600.18231,"108,544",8-Feb-16,18:14,x64,None,Not applicable
Pngfilt.dll,11.0.9600.17416,"64,512",31-Oct-14,5:09,x64,None,Not applicable
Urlmon.dll,11.0.9600.18666,"1,544,704",16-Apr-17,6:50,x64,None,Not applicable
Iexplore.exe,11.0.9600.18123,"814,256",11-Nov-15,21:14,x64,None,Not applicable
Wininetplugin.dll,6.3.9600.17416,"43,008",31-Oct-14,4:51,x64,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"46,592",12-Nov-16,21:35,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"52,736",12-Nov-16,21:34,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"51,200",12-Nov-16,21:34,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"51,200",12-Nov-16,21:34,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"56,320",12-Nov-16,21:34,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"57,856",13-Nov-16,0:01,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"49,664",12-Nov-16,23:59,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"49,664",12-Nov-16,20:20,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"54,272",13-Nov-16,0:00,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"47,616",12-Nov-16,23:59,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"49,152",12-Nov-16,23:58,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"55,296",12-Nov-16,21:34,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"45,056",13-Nov-16,0:02,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"51,712",12-Nov-16,23:57,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"51,712",12-Nov-16,23:57,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"53,248",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"39,424",12-Nov-16,21:39,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"35,840",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"50,176",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"51,200",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"50,688",12-Nov-16,21:39,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"52,736",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"53,760",12-Nov-16,21:39,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"54,272",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"54,272",12-Nov-16,21:39,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"52,736",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"51,200",12-Nov-16,21:38,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"53,248",12-Nov-16,21:37,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"52,736",12-Nov-16,21:37,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18666,"51,712",16-Apr-17,11:00,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"50,688",12-Nov-16,21:37,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"50,688",12-Nov-16,21:27,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"50,176",12-Nov-16,21:27,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"50,176",12-Nov-16,21:27,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"31,232",12-Nov-16,21:27,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"31,232",12-Nov-16,21:34,Not applicable,None,Not applicable
Wininet.dll.mui,11.0.9600.18538,"31,232",12-Nov-16,21:34,Not applicable,None,Not applicable
Html.iec,2019.0.0.17937,"417,792",16-Jul-15,20:36,Not applicable,None,Not applicable
Inetcpl.cpl,11.0.9600.18666,"2,132,992",16-Apr-17,7:37,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"307,200",12-Nov-16,21:34,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"293,888",12-Nov-16,21:34,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"289,792",12-Nov-16,21:34,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"289,280",12-Nov-16,21:35,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"298,496",12-Nov-16,21:35,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"302,592",13-Nov-16,0:01,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"281,600",13-Nov-16,0:00,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18525,"281,600",27-Oct-16,19:59,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"296,960",13-Nov-16,0:01,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"283,136",13-Nov-16,0:00,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"291,328",12-Nov-16,23:59,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"299,008",12-Nov-16,21:34,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"275,456",12-Nov-16,23:59,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"290,816",12-Nov-16,23:58,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"292,864",12-Nov-16,23:59,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"296,448",12-Nov-16,21:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"257,536",12-Nov-16,21:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"256,512",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"288,768",12-Nov-16,21:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"288,256",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"284,672",12-Nov-16,21:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"294,912",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"296,960",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"292,352",12-Nov-16,21:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"295,424",12-Nov-16,21:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"293,888",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"293,888",12-Nov-16,21:39,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"292,864",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"290,816",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18666,"290,304",16-Apr-17,11:02,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"286,208",12-Nov-16,21:38,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"281,600",12-Nov-16,21:27,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"286,208",12-Nov-16,21:27,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"292,352",12-Nov-16,21:27,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"242,176",12-Nov-16,21:27,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"243,200",12-Nov-16,21:34,Not applicable,None,Not applicable
Mshtml.dll.mui,11.0.9600.18538,"243,200",12-Nov-16,21:35,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"73,728",16-Aug-14,11:58,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"67,584",16-Aug-14,11:59,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"67,584",16-Aug-14,11:58,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"74,240",16-Aug-14,12:00,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"78,848",16-Aug-14,11:58,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"61,440",16-Aug-14,11:59,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"61,440",16-Aug-14,3:19,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"74,752",16-Aug-14,12:00,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"62,464",16-Aug-14,11:58,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"68,096",16-Aug-14,12:04,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"75,264",16-Aug-14,12:02,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"68,608",16-Aug-14,12:01,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"71,680",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"73,216",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"41,472",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"37,888",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"68,608",16-Aug-14,12:02,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"67,584",16-Aug-14,12:01,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"65,536",16-Aug-14,12:02,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"74,240",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"70,656",16-Aug-14,12:02,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"71,168",16-Aug-14,12:02,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"71,680",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"71,168",16-Aug-14,12:02,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"69,632",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"68,096",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"68,608",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.18666,"68,096",16-Apr-17,11:01,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"65,536",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"59,904",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"65,536",16-Aug-14,12:04,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"69,120",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"29,696",16-Aug-14,12:03,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"30,720",16-Aug-14,11:58,Not applicable,None,Not applicable
F12resources.dll.mui,11.0.9600.17278,"30,720",16-Aug-14,11:59,Not applicable,None,Not applicable
Javascriptcollectionagent.dll,11.0.9600.17416,"77,824",31-Oct-14,4:30,x64,None,Not applicable
Diagnosticshub.scriptedsandboxplugin.dll,11.0.9600.17905,"276,480",15-Jun-15,22:05,x64,None,Not applicable
Urlmon.dll.mui,11.0.9600.18378,"46,080",11-Jun-16,20:20,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18378,"50,176",11-Jun-16,20:20,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18378,"48,640",11-Jun-16,20:20,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18378,"49,664",11-Jun-16,20:20,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18378,"51,712",11-Jun-16,20:20,Not applicable,None,Not applicable
